PheCode,Phenotype,ICD9,ICD9 String,phewas_code,phewas_string,exclude_range,rollup_bool,Ignore_bool,sex,pregnancy_related,category,category_string,vocabulary_id,icd10_only,groupnum,group,color
RE_460.3,Pulmonary tuberculosis,011.05,"Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.06,"Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.1,"Tuberculosis of lung, nodular",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.10,"Tuberculosis of lung, nodular, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.11,"Tuberculosis of lung, nodular, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.12,"Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.13,"Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.14,"Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.15,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.16,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.2,Tuberculosis of lung with cavitation,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.20,"Tuberculosis of lung with cavitation, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.21,"Tuberculosis of lung with cavitation, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.22,"Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.23,"Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.24,"Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.25,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.26,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.3,Tuberculosis of bronchus,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.30,"Tuberculosis of bronchus, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.31,"Tuberculosis of bronchus, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.32,"Tuberculosis of bronchus, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.33,"Tuberculosis of bronchus, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.34,"Tuberculosis of bronchus, tubercle bacilli not found (in sputum) by microscopy, but found in bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.35,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.36,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.4,Tuberculous fibrosis of lung,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.40,"Tuberculous fibrosis of lung, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.41,"Tuberculous fibrosis of lung, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.42,"Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.43,"Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.44,"Tuberculous fibrosis of lung, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.45,"Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.46,"Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.5,Tuberculous bronchiectasis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.50,"Tuberculous bronchiectasis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.51,"Tuberculous bronchiectasis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.52,"Tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.53,"Tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.54,"Tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.55,"Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.56,"Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.6,Tuberculous pneumonia [any form],010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.60,"Tuberculous pneumonia [any form], unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.61,"Tuberculous pneumonia [any form], bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.62,"Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.63,"Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.64,"Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.65,"Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.66,"Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods (inoculation of animals)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.7,Tuberculous pneumothorax,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.70,"Tuberculous pneumothorax, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.71,"Tuberculous pneumothorax, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.72,"Tuberculous pneumothorax, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.73,"Tuberculous pneumothorax, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.74,"Tuberculous pneumothorax, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.75,"Tuberculous pneumothorax, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.76,"Tuberculous pneumothorax, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.8,Other specified pulmonary tuberculosis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.80,"Other specified pulmonary tuberculosis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.81,"Other specified pulmonary tuberculosis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.82,"Other specified pulmonary tuberculosis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.83,"Other specified pulmonary tuberculosis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.84,"Other specified pulmonary tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.85,"Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.86,"Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.9,Unspecified pulmonary tuberculosis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.90,"Unspecified pulmonary tuberculosis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.91,"Unspecified pulmonary tuberculosis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.92,"Unspecified pulmonary tuberculosis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.93,"Unspecified pulmonary tuberculosis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.94,"Unspecified pulmonary tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.95,"Unspecified pulmonary tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,011.96,"Unspecified pulmonary tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012,Other respiratory tuberculosis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.0,Tuberculous pleurisy,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.00,"Tuberculous pleurisy, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.01,"Tuberculous pleurisy, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.02,"Tuberculous pleurisy, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.03,"Tuberculous pleurisy, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.04,"Tuberculous pleurisy, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.05,"Tuberculous pleurisy, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.06,"Tuberculous pleurisy, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.1,Tuberculosis of intrathoracic lymph nodes,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.10,"Tuberculosis of intrathoracic lymph nodes, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.11,"Tuberculosis of intrathoracic lymph nodes, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.12,"Tuberculosis of intrathoracic lymph nodes, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.13,"Tuberculosis of intrathoracic lymph nodes, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.14,"Tuberculosis of intrathoracic lymph nodes, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.15,"Tuberculosis of intrathoracic lymph nodes, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.16,"Tuberculosis of intrathoracic lymph nodes, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.2,Isolated tracheal or bronchial tuberculosis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.20,"Isolated tracheal or bronchial tuberculosis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.21,"Isolated tracheal or bronchial tuberculosis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.22,"Isolated tracheal or bronchial tuberculosis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.23,"Isolated tracheal or bronchial tuberculosis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.24,"Isolated tracheal or bronchial tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.25,"Isolated tracheal or bronchial tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.26,"Isolated tracheal or bronchial tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.3,Tuberculous laryngitis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.30,"Tuberculous laryngitis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.31,"Tuberculous laryngitis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.32,"Tuberculous laryngitis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.33,"Tuberculous laryngitis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.34,"Tuberculous laryngitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.35,"Tuberculous laryngitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.36,"Tuberculous laryngitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.8,Other specified respiratory tuberculosis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.80,"Other specified respiratory tuberculosis, unspecified examination",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.81,"Other specified respiratory tuberculosis, bacteriological or histological examination not done",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.82,"Other specified respiratory tuberculosis, bacteriological or histological examination unknown (at present)",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.83,"Other specified respiratory tuberculosis, tubercle bacilli found (in sputum) by microscopy",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.84,"Other specified respiratory tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.85,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,012.86,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,013,Tuberculosis of meninges and central nervous system,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
RE_460.3,Pulmonary tuberculosis,013.0,Tuberculous meningitis,010,Tuberculosis,010-041.99,1,0,,0,1,infectious diseases,ICD9CM,0,9,Respiratory,#FFC0CB
